path,label
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#00-29-00_00-29-52_label_B2-G-0__0.npy,B2-G-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#00-52-18_00-53-36_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#01-14-04_01-15-20_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#01-24-18_01-25-05_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Fast.and.the.Furious.2001__#01-37-40_01-38-30_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Hurt.Locker.2008__#0-08-45_0-09-57_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0__0.npy,B2-B1-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.Hurt.Locker.2008__#01-27-42_01-28-09_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.World.Is.Not.Enough.1999__#00-07-04_00-07-45_label_G-B2-0__0.npy,G-B2-0
/home/xbgydx/Desktop/XDTestClipFeatures/The.World.Is.Not.Enough.1999__#00-10-22_00-10-40_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#00-13-41_00-14-56_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#00-42-00_00-43-00_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#00-46-11_00-46-50_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Tropa.de.Elite.2.2010__#01-33-01_01-33-30_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Yellow.Sea.2010__#01-04-00_01-04-50_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Yellow.Sea.2010__#01-05-40_01-06-47_label_B1-B2-0__0.npy,B1-B2-0
/home/xbgydx/Desktop/XDTestClipFeatures/Yellow.Sea.2010__#01-58-30_01-59-27_label_B5-0-0__0.npy,B5-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.I.1996__#0-20-50_0-22-15_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.I.1996__#0-46-25_0-46-55_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.I.1996__#0-46-57_0-48-57_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.III.1996__#00-23-00_00-25-54_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.IV.1997__#01-07-50_01-09-45_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/Young.And.Dangerous.IV.1997__#01-32-04_01-32-58_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=-etV57xZ4_I__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=-fOWSLV6Esw__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=-kwNh1lMU-w__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=0N0PbzjEg0U__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=0W8LohxH9nI__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=0qtIjyt-7wg__#00-00-00_00-00-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=0qtIjyt-7wg__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=0qtIjyt-7wg__#00-04-00_00-05-15_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=0yHBkMBE8r4__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=15wDrZJQpsw__#00-00-00_00-00-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=15wDrZJQpsw__#00-05-20_00-06-20_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=15wDrZJQpsw__#00-09-00_00-10-55_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=1GFBuaGCeTo__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=1djrJ0wxlYo__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=1io9Uh54Vhg__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=1q5V6DKH3bw__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=251___mEwZA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=2Rr21qkZEDQ__#00-03-00_00-04-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=2Rr21qkZEDQ__#00-14-10_00-16-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=2WkuPNLfl5s__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=2al4t5inObA__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=2jwO15SMyuo__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=35zynOrkvMk__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=38GQ9L2meyE__#1_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3WmMhircZOc__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3e3C-LQWF2s__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3wxWNAM8Cso__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3xWiBCIxjIk__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3xkwZk44VQs__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3y2OOc6WTrg__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=3zgaqeVSXuI__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=5BBoVfKOyeM__#00-08-19_00-10-10_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=5Ftl4nOSytc__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=6KQFxxHmVMc__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=6TR2rcgHm4g__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=6nfo9c7a5pE__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0__0.npy,B6-G-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=78u9uBJBqIw__#1_label_B4-B5-0__0.npy,B4-B5-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=7QOdBpDrmKk__#00-10-30_00-10-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=7isLhaNYgkU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=7rDRFFSUrPI__#00-01-50_00-02-32_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=7xQr5wYwNPg__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=7zEFHKKBA0g__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=8ewWXhYRUNs__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=8oJMGgaww70__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=8oTjTufJnXI__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=96N4XAJ7FKM__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=9CWJd1SezkA__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=9Jk2sIp5MRQ__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=9Ydg5IeZpFI__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ADQNFs9bfFk__#00-00-00_00-00-58_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=AF9p0YA0hyA__#00-00-45_00-01-44_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=AF9p0YA0hyA__#00-03-03_00-04-20_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BFPkt0AuSFA__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BQjKQbYgUBA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BXR3d22BhHs__#00-06-00_00-07-00_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BXR3d22BhHs__#00-07-00_00-08-00_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BpargJW29Wo__#00-00-50_00-01-30_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BzwNU2xmT64__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CFfc4UWzVB8__#00-00-00_00-00-30_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CLFYvG6MsZU__#00-02-16_00-05-06_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CUr-Mg8Hmh0__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CcD-YNlkMPY__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CczYDDDf22A__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=CvMpD1yqfxI__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=D1eP4Bn4hDQ__#00-09-20_00-10-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=DD3jfKr8e-k__#00-00-00_00-01-40_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=DRGMajXo_PI__#00-02-15_00-03-02_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=DVdXoVUNkhg__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Dh-3BlhAOnE__#00-00-00_00-13-36_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Dn_SDu22WpM__#00-08-35_00-10-05_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=DtxU8UYiFws__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=EH_QB6cm6BE__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=EOAfl8yMiN8__#00-00-00_00-00-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=EOAfl8yMiN8__#00-03-00_00-04-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=FRj2K0ulD8Q__#00-00-00_00-00-57_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=FRj2K0ulD8Q__#00-04-16_00-06-05_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=FRj2K0ulD8Q__#00-06-05_00-08-25_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=FW_qbiPH7UA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=FfrXebzAwOg__#00-06-10_00-07-19_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=GI49YSCruwY__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=GN-7_ye5k4E__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=GbMQ2CxeNHU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=H5W58Loofks__#00-05-50_00-06-20_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=HSisjzLESak__#00-00-00_00-00-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=HSisjzLESak__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=HSisjzLESak__#00-07-40_00-08-50_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=HUL83wCQATc__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Hnfy9XhlIPM__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ICnreR1hxP0__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=IWzI9V3WSnc__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Ia9ATKNeUbY__#00-01-52_00-03-10_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Ia9ATKNeUbY__#00-04-19_00-05-11_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Ia9ATKNeUbY__#00-05-19_00-06-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Ia9ATKNeUbY__#00-06-19_00-06-50_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=J67oj92maC0__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=J_ZsNd97wXw__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=JfLYNEsrTew__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=KUeUxbsBO6s__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=LJ0Pu5_Mefs__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Lt9M_tSij_4__#00-00-00_00-04-24_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=MJLylzPRvyw__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=MqrNCb2N5to__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=NnmqkS1e88s__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=O9g1uuI62m0__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=OB0-MXNPUIU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=OE9t3XImErk__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=OFxPTJxA5pg__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ONsmJAyFAAw__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=OOjjPGN8jSU__#1_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=PRH5rYUHoVU__#00-00-25_00-02-50_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=PWBZiM-rkoE__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=PuZy1PQIgrA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Q-u3Y9TkZhQ__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Q6zIX29HkSo__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Q7NpJXOTiMY__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Q8K7roZu3WU__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Q9Re4CnFJRg__#00-01-21_00-01-47_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=QWwDsPSe7iM__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Qc3pAEeK16A__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ROrpKx3aIjA__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=RUjrMYWhLng__#1_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Rc9EOFjtj0c__#1_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=S-7rRLrxnVQ__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=SE5fxK7SasU__#00-03-23_00-04-08_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=SMy2_qNO2Y0__#00-01-50_00-03-13_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=T-LH8Gv5zzY__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=TOEVc-pOEwM__#00-08-40_00-10-40_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=TfS-MJoVNjM__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=TsuuRo6PEXM__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=U6MC8JJJZSY__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=UK--hvgP2uY__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=UK2w9Sh47fM__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=UYFR-XbyZQc__#00-01-19_00-02-42_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=UzxuX79xq4s__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=V7FtjJStY1M__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=WiS3TIvykeY__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=X1arMZmYhsk__#00-13-00_00-14-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=X4I8FhpGJwo__#00-07-40_00-08-50_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=X4I8FhpGJwo__#00-09-00_00-10-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=X6Tbn8_X-Os__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Y1hxr1MWLjM__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Y43UkfAe_bc__#00-00-00_00-01-40_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=YANmwpkuWRo__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=YKtw6uLEGps__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=YdrISbwy_zI__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=YhCSFZNwfHc__#00-01-15_00-01-42_label_G-B2-0__0.npy,G-B2-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=Z12t5h2mBJc__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ZCjNPgNu42g__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ZkUciDD55kA__#00-00-00_00-00-30_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ZnFlL84K7HE__#00-27-53_00-34-45_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ZoS8gm5OcOM__#00-06-20_00-07-30_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=_5Kmb4tqMxs__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=_BgJEXQkjNQ__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=_tsSKAsVZfo__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=aQ3qMpgZjwg__#00-00-00_00-01-48_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=aWPWHU8x6kE__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=abATVcjFumY__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=afhttnv46Y4__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=b0MUjeKAGZw__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=bDm2-1NZBLw__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=bfOlheR5nUQ__#00-00-00_00-04-33_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=bfOlheR5nUQ__#00-04-33_00-06-02_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=bhZs3ALdL7Y__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=cEOM18n8fhU__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=cO1UefhG7AY__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=cuUK-3MNqtw__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=d5lTTPvJLpw__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=eqtJjxsTgtg__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=f6j3YWgVBto__#00-06-16_00-06-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=fIlmgvc-bUk__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=fQQzg2VfJME__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=fhiAyxpDQMU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=g2v3EkBj9Zc__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=gENp4SyNxkI__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=gbRIKogNZvE__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=gp_D8r-2hwk__#1_label_G-0-0__0.npy,G-0-0
